Wavelength (nm),Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
233.18,4.021e-10,,,4.021e-10
233.23,7.045e-10,,,7.045e-10
233.28,1.128e-9,,,1.128e-9
233.33,1.652e-9,,,1.652e-9
233.38,2.218e-9,,,2.218e-9
233.43,2.745e-9,,,2.745e-9
233.48,3.154e-9,,,3.154e-9
233.53,3.414e-9,,,3.414e-9
233.58,3.557e-9,,,3.557e-9
233.63,3.665e-9,,,3.665e-9
233.68,3.825e-9,,,3.825e-9
233.73,4.080e-9,,,4.080e-9
233.78,4.402e-9,,,4.402e-9
233.83,4.709e-9,,,4.709e-9
233.88,4.919e-9,,,4.919e-9
233.93,4.992e-9,,,4.992e-9
233.98,4.946e-9,,,4.946e-9
234.03,4.833e-9,,,4.833e-9
234.08,4.705e-9,,,4.705e-9
234.13,4.583e-9,,,4.583e-9
234.18,4.456e-9,,,4.456e-9
234.23,4.294e-9,,,4.294e-9
234.28,4.069e-9,,,4.069e-9
234.33,3.770e-9,,,3.770e-9
234.38,3.444e-9,,,3.444e-9
234.43,3.283e-9,,,3.283e-9
234.48,3.884e-9,,,3.884e-9
234.53,6.845e-9,,,6.845e-9
234.58,1.604e-8,,,1.604e-8
234.63,3.987e-8,,,3.987e-8
234.68,9.449e-8,,,9.449e-8
234.73,2.068e-7,,,2.068e-7
234.78,4.145e-7,,,4.145e-7
234.83,7.596e-7,,,7.596e-7
234.88,1.272e-6,,,1.272e-6
234.93,1.945e-6,,,1.945e-6
234.98,2.718e-6,,,2.718e-6
235.03,3.470e-6,,,3.470e-6
235.08,4.047e-6,,,4.047e-6
235.13,4.312e-6,,,4.312e-6
235.18,4.197e-6,,,4.197e-6
235.23,3.732e-6,,,3.732e-6
235.28,3.032e-6,,,3.032e-6
235.33,2.251e-6,,,2.251e-6
235.38,1.528e-6,,,1.528e-6
235.43,9.491e-7,,,9.491e-7
235.48,5.406e-7,,,5.406e-7
235.53,2.838e-7,,,2.838e-7
235.58,1.388e-7,,,1.388e-7
235.63,6.470e-8,,,6.470e-8
235.68,3.002e-8,,,3.002e-8
235.73,1.472e-8,,,1.472e-8
235.78,7.960e-9,,,7.960e-9
235.83,4.687e-9,,,4.687e-9
235.88,2.842e-9,,,2.842e-9
235.93,1.683e-9,,,1.683e-9
235.98,9.417e-10,,,9.417e-10
236.03,4.899e-10,,,4.899e-10
236.08,2.351e-10,,,2.351e-10
236.13,1.037e-10,,,1.037e-10
236.18,4.198e-11,,,4.198e-11
236.23,1.557e-11,,,1.557e-11
236.28,5.291e-12,,,5.291e-12
236.33,1.646e-12,,,1.646e-12
236.38,4.684e-13,,,4.684e-13
236.43,1.220e-13,,,1.220e-13
236.48,2.905e-14,,,2.905e-14
236.53,6.329e-15,,,6.329e-15
236.58,1.261e-15,,,1.261e-15
236.63,2.296e-16,,,2.296e-16
236.68,3.822e-17,,,3.822e-17
236.73,5.816e-18,,,5.816e-18
236.78,8.091e-19,,,8.091e-19
236.83,1.029e-19,,,1.029e-19
236.88,1.196e-20,,,1.196e-20
236.93,1.270e-21,,,1.270e-21
236.98,1.232e-22,,,1.232e-22
237.03,1.094e-23,,,1.094e-23
237.08,8.871e-25,,,8.871e-25
237.88,4.064e-21,,,4.064e-21
237.93,4.807e-20,,,4.807e-20
237.98,5.211e-19,,,5.211e-19
238.03,5.177e-18,,,5.177e-18
238.08,4.714e-17,,,4.714e-17
238.13,3.933e-16,,,3.933e-16
238.18,3.007e-15,,,3.007e-15
238.23,2.107e-14,,,2.107e-14
238.28,1.353e-13,,,1.353e-13
238.33,7.958e-13,,,7.958e-13
238.38,4.291e-12,,,4.291e-12
238.43,1.659e-8,1.657e-8,,2.120e-11
238.48,1.906e-7,1.905e-7,,9.602e-11
238.53,2.008e-6,2.008e-6,,3.984e-10
238.58,1.940e-5,1.940e-5,,1.515e-9
238.63,1.719e-4,1.719e-4,,5.280e-9
238.68,1.396e-3,1.396e-3,,1.686e-8
238.73,1.039e-2,1.039e-2,,4.934e-8
238.78,7.095e-2,7.095e-2,,1.323e-7
238.83,4.440e-1,4.440e-1,,3.252e-7
238.88,2.547e+0,2.547e+0,,7.325e-7
238.93,1.339e+1,1.339e+1,,1.512e-6
238.98,6.458e+1,6.458e+1,,2.859e-6
239.03,2.855e+2,2.855e+2,,4.956e-6
239.08,1.157e+3,1.157e+3,,7.872e-6
239.13,4.297e+3,4.297e+3,,1.146e-5
239.18,1.463e+4,1.463e+4,,1.528e-5
239.23,4.569e+4,4.569e+4,,1.868e-5
239.28,1.308e+5,1.308e+5,,2.093e-5
239.33,3.431e+5,3.431e+5,,2.148e-5
239.38,8.255e+5,8.255e+5,,2.021e-5
239.43,1.820e+6,1.820e+6,,1.742e-5
239.48,3.680e+6,3.680e+6,,1.376e-5
239.53,6.822e+6,6.822e+6,,9.964e-6
239.58,1.159e+7,1.159e+7,,6.611e-6
239.63,1.806e+7,1.806e+7,,4.019e-6
239.68,2.579e+7,2.579e+7,,2.239e-6
239.73,3.376e+7,3.376e+7,,1.143e-6
239.78,4.052e+7,4.052e+7,,5.349e-7
239.83,4.458e+7,4.458e+7,,2.294e-7
239.88,4.497e+7,4.497e+7,,9.013e-8
239.93,4.159e+7,4.159e+7,,3.245e-8
239.98,3.526e+7,3.526e+7,,1.071e-8
240.03,2.740e+7,2.740e+7,,3.238e-9
240.08,1.953e+7,1.953e+7,,8.973e-10
240.13,1.275e+7,1.275e+7,,2.279e-10
240.18,7.638e+6,7.638e+6,,5.303e-11
240.23,4.193e+6,4.193e+6,,1.131e-11
240.28,2.110e+6,2.110e+6,,2.210e-12
240.33,9.737e+5,9.737e+5,,3.958e-13
240.38,4.119e+5,4.119e+5,,6.497e-14
240.43,1.597e+5,1.597e+5,,9.771e-15
240.48,5.678e+4,5.678e+4,,1.347e-15
240.53,1.850e+4,1.850e+4,,1.701e-16
240.58,5.529e+3,5.529e+3,,1.969e-17
240.63,1.514e+3,1.514e+3,,2.088e-18
240.68,3.803e+2,3.803e+2,,2.030e-19
240.73,8.754e+1,8.754e+1,,1.808e-20
240.78,1.847e+1,1.847e+1,,1.476e-21
240.83,3.574e+0,3.574e+0,,
240.88,6.340e-1,6.340e-1,,
240.93,1.031e-1,1.031e-1,,
240.98,1.537e-2,1.537e-2,,
241.03,2.100e-3,2.100e-3,,
241.08,2.631e-4,2.631e-4,,
241.13,3.022e-5,3.022e-5,,
241.18,3.182e-6,3.182e-6,,
241.23,3.072e-7,3.072e-7,,
241.28,2.719e-8,2.719e-8,,
241.63,4.168e-22,,,4.168e-22
241.68,4.887e-21,,,4.887e-21
241.73,5.266e-20,,,5.266e-20
241.78,5.214e-19,,,5.214e-19
241.83,4.743e-18,,,4.743e-18
241.88,3.966e-17,,,3.966e-17
241.93,3.046e-16,,,3.046e-16
241.98,2.150e-15,,,2.150e-15
242.03,1.395e-14,,,1.395e-14
242.08,8.312e-14,,,8.312e-14
242.13,4.552e-13,,,4.552e-13
242.18,2.291e-12,,,2.291e-12
242.23,1.059e-11,,,1.059e-11
242.28,4.500e-11,,,4.500e-11
242.33,1.757e-10,,,1.757e-10
242.38,6.303e-10,,,6.303e-10
242.43,2.078e-9,,,2.078e-9
242.48,6.294e-9,,,6.294e-9
242.53,1.752e-8,,,1.752e-8
242.58,4.480e-8,,,4.480e-8
242.63,1.053e-7,,,1.053e-7
242.68,2.274e-7,,,2.274e-7
242.73,4.512e-7,,,4.512e-7
242.78,8.226e-7,,,8.226e-7
242.83,1.378e-6,,,1.378e-6
242.88,2.122e-6,,,2.122e-6
242.93,3.001e-6,,,3.001e-6
242.98,3.901e-6,,,3.901e-6
243.03,4.660e-6,,,4.660e-6
243.08,5.114e-6,,,5.114e-6
243.13,5.158e-6,,,5.158e-6
243.18,4.780e-6,,,4.780e-6
243.23,4.070e-6,,,4.070e-6
243.28,3.185e-6,,,3.185e-6
243.33,2.290e-6,,,2.290e-6
243.38,1.513e-6,,,1.513e-6
243.43,9.183e-7,,,9.183e-7
243.48,5.125e-7,,,5.125e-7
243.53,2.635e-7,,,2.635e-7
243.58,1.267e-7,,,1.267e-7
243.63,6.237e-8,,,6.237e-8
243.68,4.529e-8,,,4.529e-8
243.73,6.762e-8,,,6.762e-8
243.78,1.398e-7,,,1.398e-7
243.83,2.901e-7,,,2.901e-7
243.88,5.611e-7,,,5.611e-7
243.93,1.000e-6,,,1.000e-6
243.98,1.640e-6,,,1.640e-6
244.03,2.472e-6,,,2.472e-6
244.08,3.428e-6,,,3.428e-6
244.13,4.371e-6,,,4.371e-6
244.18,5.126e-6,,,5.126e-6
244.23,5.527e-6,,,5.527e-6
244.28,5.481e-6,,,5.481e-6
244.33,4.998e-6,,,4.998e-6
244.38,4.192e-6,,,4.192e-6
244.43,3.233e-6,,,3.233e-6
244.48,2.293e-6,,,2.293e-6
244.53,1.495e-6,,,1.495e-6
244.58,8.968e-7,,,8.968e-7
244.63,4.946e-7,,,4.946e-7
244.68,2.509e-7,,,2.509e-7
244.73,1.170e-7,,,1.170e-7
244.78,5.019e-8,,,5.019e-8
244.83,1.980e-8,,,1.980e-8
244.88,7.181e-9,,,7.181e-9
244.93,2.396e-9,,,2.396e-9
244.98,7.349e-10,,,7.349e-10
245.03,2.073e-10,,,2.073e-10
245.08,5.378e-11,,,5.378e-11
245.13,1.283e-11,,,1.283e-11
245.18,2.815e-12,,,2.815e-12
245.23,5.679e-13,,,5.679e-13
245.28,1.054e-13,,,1.054e-13
245.33,1.798e-14,,,1.798e-14
245.38,2.820e-15,,,2.820e-15
245.43,4.069e-16,,,4.069e-16
245.48,5.400e-17,,,5.400e-17
245.53,6.589e-18,,,6.589e-18
245.58,7.429e-19,,,7.429e-19
245.63,1.130e-19,,,1.130e-19
245.68,3.562e-19,,,3.562e-19
245.73,3.061e-18,,,3.061e-18
245.78,2.473e-17,,,2.473e-17
245.83,1.841e-16,,,1.841e-16
245.88,1.263e-15,,,1.263e-15
245.93,7.979e-15,,,7.979e-15
245.98,4.646e-14,,,4.646e-14
246.03,2.492e-13,,,2.492e-13
246.08,1.232e-12,,,1.232e-12
246.13,5.611e-12,,,5.611e-12
246.18,2.355e-11,,,2.355e-11
246.23,9.106e-11,,,9.106e-11
246.28,3.245e-10,,,3.245e-10
246.33,1.066e-9,,,1.066e-9
246.38,3.228e-9,,,3.228e-9
246.43,9.011e-9,,,9.011e-9
246.48,2.320e-8,,,2.320e-8
246.53,5.512e-8,,,5.512e-8
246.58,1.209e-7,,,1.209e-7
246.63,2.451e-7,,,2.451e-7
246.68,4.597e-7,,,4.597e-7
246.73,7.989e-7,,,7.989e-7
246.78,1.290e-6,,,1.290e-6
246.83,1.939e-6,,,1.939e-6
246.88,2.724e-6,,,2.724e-6
246.93,3.593e-6,,,3.593e-6
246.98,4.467e-6,,,4.467e-6
247.03,5.257e-6,,,5.257e-6
247.08,5.876e-6,,,5.876e-6
247.13,6.249e-6,,,6.249e-6
247.18,6.321e-6,,,6.321e-6
247.23,6.070e-6,,,6.070e-6
247.28,5.512e-6,,,5.512e-6
247.33,4.714e-6,,,4.714e-6
247.38,3.780e-6,,,3.780e-6
247.43,2.830e-6,,,2.830e-6
247.48,1.972e-6,,,1.972e-6
247.53,1.276e-6,,,1.276e-6
247.58,7.649e-7,,,7.649e-7
247.63,4.241e-7,,,4.241e-7
247.68,2.172e-7,,,2.172e-7
247.73,1.027e-7,,,1.027e-7
247.78,4.484e-8,,,4.484e-8
247.83,1.805e-8,,,1.805e-8
247.88,6.698e-9,,,6.698e-9
247.93,2.292e-9,,,2.292e-9
247.98,7.229e-10,,,7.229e-10
248.03,2.101e-10,,,2.101e-10
248.08,5.629e-11,,,5.629e-11
248.13,1.390e-11,,,1.390e-11
248.18,3.163e-12,,,3.163e-12
248.23,6.706e-13,,,6.706e-13
248.28,1.725e-13,,,1.725e-13
248.33,2.614e-13,,,2.614e-13
248.38,1.186e-12,,,1.186e-12
248.43,5.406e-12,,,5.406e-12
248.48,2.280e-11,,,2.280e-11
248.53,8.876e-11,,,8.876e-11
248.58,3.189e-10,,,3.189e-10
248.63,1.057e-9,,,1.057e-9
248.68,3.236e-9,,,3.236e-9
248.73,9.146e-9,,,9.146e-9
248.78,2.389e-8,,,2.389e-8
248.83,5.776e-8,,,5.776e-8
248.88,1.296e-7,,,1.296e-7
248.93,2.714e-7,,,2.714e-7
248.98,5.352e-7,,,5.352e-7
249.03,1.011e-6,,,1.011e-6
249.08,1.871e-6,,,1.871e-6
249.13,3.493e-6,,,3.493e-6
249.18,6.703e-6,,,6.703e-6
249.23,1.322e-5,,,1.322e-5
249.28,2.627e-5,,,2.627e-5
249.33,5.115e-5,,,5.115e-5
249.38,9.531e-5,,,9.531e-5
249.43,1.673e-4,,,1.673e-4
249.48,2.739e-4,,,2.739e-4
249.53,4.163e-4,,,4.163e-4
249.58,5.858e-4,,,5.858e-4
249.63,7.620e-4,,,7.620e-4
249.68,9.155e-4,,,9.155e-4
249.73,1.016e-3,,,1.016e-3
249.78,1.040e-3,,,1.040e-3
249.83,9.832e-4,,,9.832e-4
249.88,8.580e-4,,,8.580e-4
249.93,6.910e-4,,,6.910e-4
249.98,5.137e-4,,,5.137e-4
250.03,3.524e-4,,,3.524e-4
250.08,2.232e-4,,,2.232e-4
250.13,1.305e-4,,,1.305e-4
250.18,7.038e-5,,,7.038e-5
250.23,3.505e-5,,,3.505e-5
250.28,1.611e-5,,,1.611e-5
250.33,6.833e-6,,,6.833e-6
250.38,2.675e-6,,,2.675e-6
250.43,9.668e-7,,,9.668e-7
250.48,3.225e-7,,,3.225e-7
250.53,9.927e-8,,,9.927e-8
250.58,2.821e-8,,,2.821e-8
250.63,7.397e-9,,,7.397e-9
250.68,1.791e-9,,,1.791e-9
250.73,4.000e-10,,,4.000e-10
250.78,8.249e-11,,,8.249e-11
250.83,1.570e-11,,,1.570e-11
250.88,2.758e-12,,,2.758e-12
250.93,4.472e-13,,,4.472e-13
250.98,6.692e-14,,,6.692e-14
251.03,9.244e-15,,,9.244e-15
251.08,1.179e-15,,,1.179e-15
251.13,1.387e-16,,,1.387e-16
251.18,1.506e-17,,,1.506e-17
251.23,1.510e-18,,,1.510e-18
251.28,1.397e-19,,,1.397e-19
252.63,5.723e-19,,,5.723e-19
252.68,5.792e-18,,,5.792e-18
252.73,5.425e-17,,,5.425e-17
252.78,4.702e-16,,,4.702e-16
252.83,3.773e-15,,,3.773e-15
252.88,2.801e-14,,,2.801e-14
252.93,1.925e-13,,,1.925e-13
252.98,1.224e-12,,,1.224e-12
253.03,7.208e-12,,,7.208e-12
253.08,3.927e-11,,,3.927e-11
253.13,1.980e-10,,,1.980e-10
253.18,9.240e-10,,,9.240e-10
253.23,3.991e-9,,,3.991e-9
253.28,1.595e-8,,,1.595e-8
253.33,5.901e-8,,,5.901e-8
253.38,2.021e-7,,,2.021e-7
253.43,6.403e-7,,,6.403e-7
253.48,1.878e-6,,,1.878e-6
253.53,5.098e-6,,,5.098e-6
253.58,1.281e-5,,,1.281e-5
253.63,2.978e-5,,,2.978e-5
253.68,6.407e-5,,,6.407e-5
253.73,1.276e-4,,,1.276e-4
253.78,2.352e-4,,,2.352e-4
253.83,4.013e-4,,,4.013e-4
253.88,6.335e-4,,,6.335e-4
253.93,9.258e-4,,,9.258e-4
253.98,1.252e-3,,,1.252e-3
254.03,1.567e-3,,,1.567e-3
254.08,1.815e-3,,,1.815e-3
254.13,1.946e-3,,,1.946e-3
254.18,1.931e-3,,,1.931e-3
254.23,1.774e-3,,,1.774e-3
254.28,1.508e-3,,,1.508e-3
254.33,1.186e-3,,,1.186e-3
254.38,8.635e-4,,,8.635e-4
254.43,5.818e-4,,,5.818e-4
254.48,3.628e-4,,,3.628e-4
254.53,2.094e-4,,,2.094e-4
254.58,1.119e-4,,,1.119e-4
254.63,5.531e-5,,,5.531e-5
254.68,2.531e-5,,,2.531e-5
254.73,1.072e-5,,,1.072e-5
254.78,4.201e-6,,,4.201e-6
254.83,1.524e-6,,,1.524e-6
254.88,5.116e-7,,,5.116e-7
254.93,1.590e-7,,,1.590e-7
254.98,4.571e-8,,,4.571e-8
255.03,1.217e-8,,,1.217e-8
255.08,2.997e-9,,,2.997e-9
255.13,6.832e-10,,,6.832e-10
255.18,1.442e-10,,,1.442e-10
255.23,2.815e-11,,,2.815e-11
255.28,5.088e-12,,,5.088e-12
255.33,8.510e-13,,,8.510e-13
255.38,1.317e-13,,,1.317e-13
255.43,1.888e-14,,,1.888e-14
255.48,2.503e-15,,,2.503e-15
255.53,3.072e-16,,,3.072e-16
255.58,3.489e-17,,,3.489e-17
255.63,3.668e-18,,,3.668e-18
255.68,3.569e-19,,,3.569e-19
260.48,9.807e-20,,,9.807e-20
260.53,9.714e-19,,,9.714e-19
260.58,8.946e-18,,,8.946e-18
260.63,7.660e-17,,,7.660e-17
260.68,6.099e-16,,,6.099e-16
260.73,4.515e-15,,,4.515e-15
260.78,3.107e-14,,,3.107e-14
260.83,1.989e-13,,,1.989e-13
260.88,1.183e-12,,,1.183e-12
260.93,6.547e-12,,,6.547e-12
260.98,3.368e-11,,,3.368e-11
261.03,1.611e-10,,,1.611e-10
261.08,7.164e-10,,,7.164e-10
261.13,2.962e-9,,,2.962e-9
261.18,1.139e-8,,,1.139e-8
261.23,4.072e-8,,,4.072e-8
261.28,1.353e-7,,,1.353e-7
261.33,4.182e-7,,,4.182e-7
261.38,1.202e-6,,,1.202e-6
261.43,3.211e-6,,,3.211e-6
261.48,7.976e-6,,,7.976e-6
261.53,1.842e-5,,,1.842e-5
261.58,3.956e-5,,,3.956e-5
261.63,7.900e-5,,,7.900e-5
261.68,1.467e-4,,,1.467e-4
261.73,2.532e-4,,,2.532e-4
261.78,4.064e-4,,,4.064e-4
261.83,6.065e-4,,,6.065e-4
261.88,8.416e-4,,,8.416e-4
261.93,1.086e-3,,,1.086e-3
261.98,1.303e-3,,,1.303e-3
262.03,1.453e-3,,,1.453e-3
262.08,1.507e-3,,,1.507e-3
262.13,1.453e-3,,,1.453e-3
262.18,1.303e-3,,,1.303e-3
262.23,1.086e-3,,,1.086e-3
262.28,8.416e-4,,,8.416e-4
262.33,6.065e-4,,,6.065e-4
262.38,4.064e-4,,,4.064e-4
262.44,2.283e-4,,,2.283e-4
262.49,1.304e-4,,,1.304e-4
262.54,6.923e-5,,,6.923e-5
262.59,3.427e-5,,,3.427e-5
262.64,1.603e-5,,,1.603e-5
262.69,7.726e-6,,,7.726e-6
262.74,5.479e-6,,,5.479e-6
262.79,8.138e-6,,,8.138e-6
262.84,1.721e-5,,,1.721e-5
262.89,3.712e-5,,,3.712e-5
262.94,7.558e-5,,,7.558e-5
262.99,1.435e-4,,,1.435e-4
263.04,2.535e-4,,,2.535e-4
263.09,4.168e-4,,,4.168e-4
263.14,6.376e-4,,,6.376e-4
263.19,9.076e-4,,,9.076e-4
263.24,1.202e-3,,,1.202e-3
263.29,1.481e-3,,,1.481e-3
263.34,1.699e-3,,,1.699e-3
263.39,1.813e-3,,,1.813e-3
263.44,1.800e-3,,,1.800e-3
263.49,1.663e-3,,,1.663e-3
263.54,1.429e-3,,,1.429e-3
263.59,1.143e-3,,,1.143e-3
263.64,8.506e-4,,,8.506e-4
263.69,5.890e-4,,,5.890e-4
263.74,3.795e-4,,,3.795e-4
263.79,2.275e-4,,,2.275e-4
263.84,1.269e-4,,,1.269e-4
263.89,6.588e-5,,,6.588e-5
263.94,3.182e-5,,,3.182e-5
263.99,1.430e-5,,,1.430e-5
264.04,5.979e-6,,,5.979e-6
264.09,2.326e-6,,,2.326e-6
264.14,8.421e-7,,,8.421e-7
264.19,2.837e-7,,,2.837e-7
264.24,8.892e-8,,,8.892e-8
264.29,2.593e-8,,,2.593e-8
264.34,7.037e-9,,,7.037e-9
264.39,1.777e-9,,,1.777e-9
264.44,4.175e-10,,,4.175e-10
264.49,9.158e-11,,,9.158e-11
264.54,1.995e-11,,,1.995e-11
264.59,9.042e-12,,,9.042e-12
264.64,2.115e-11,,,2.115e-11
264.69,7.111e-11,,,7.111e-11
264.74,2.288e-10,,,2.288e-10
264.79,6.867e-10,,,6.867e-10
264.84,1.920e-9,,,1.920e-9
264.89,5.001e-9,,,5.001e-9
264.94,1.214e-8,,,1.214e-8
264.99,2.743e-8,,,2.743e-8
265.04,5.775e-8,,,5.775e-8
265.09,1.133e-7,,,1.133e-7
265.14,2.070e-7,,,2.070e-7
265.19,3.523e-7,,,3.523e-7
265.24,5.585e-7,,,5.585e-7
265.29,8.249e-7,,,8.249e-7
265.34,1.135e-6,,,1.135e-6
265.39,1.455e-6,,,1.455e-6
265.44,1.737e-6,,,1.737e-6
265.49,1.932e-6,,,1.932e-6
265.54,2.002e-6,,,2.002e-6
265.59,1.932e-6,,,1.932e-6
265.64,1.737e-6,,,1.737e-6
265.69,1.455e-6,,,1.455e-6
265.74,1.135e-6,,,1.135e-6
265.79,8.249e-7,,,8.249e-7
265.84,5.585e-7,,,5.585e-7
265.89,3.523e-7,,,3.523e-7
265.94,2.070e-7,,,2.070e-7
265.99,1.133e-7,,,1.133e-7
266.04,5.775e-8,,,5.775e-8
266.09,2.743e-8,,,2.743e-8
266.14,1.214e-8,,,1.214e-8
266.19,5.001e-9,,,5.001e-9
266.24,1.920e-9,,,1.920e-9
266.29,6.867e-10,,,6.867e-10
266.34,2.288e-10,,,2.288e-10
266.39,7.101e-11,,,7.101e-11
266.44,2.053e-11,,,2.053e-11
266.49,5.529e-12,,,5.529e-12
266.54,1.387e-12,,,1.387e-12
266.59,3.242e-13,,,3.242e-13
266.64,7.058e-14,,,7.058e-14
266.69,1.431e-14,,,1.431e-14
266.74,2.704e-15,,,2.704e-15
266.79,4.759e-16,,,4.759e-16
266.84,7.802e-17,,,7.802e-17
266.89,1.192e-17,,,1.192e-17
266.94,1.695e-18,,,1.695e-18
266.99,2.246e-19,,,2.246e-19
267.04,2.773e-20,,,2.773e-20
267.09,3.189e-21,,,3.189e-21
267.14,2.971e-19,,,2.971e-19
267.19,2.775e-18,,,2.775e-18
267.24,2.422e-17,,,2.422e-17
267.29,1.972e-16,,,1.972e-16
267.34,1.498e-15,,,1.498e-15
267.39,1.062e-14,,,1.062e-14
267.44,7.029e-14,,,7.029e-14
267.49,4.340e-13,,,4.340e-13
267.54,2.500e-12,,,2.500e-12
267.59,1.344e-11,,,1.344e-11
267.64,6.741e-11,,,6.741e-11
267.69,3.155e-10,,,3.155e-10
267.74,1.378e-9,,,1.378e-9
267.79,5.617e-9,,,5.617e-9
267.84,2.136e-8,,,2.136e-8
267.89,7.581e-8,,,7.581e-8
267.94,2.510e-7,,,2.510e-7
267.99,7.757e-7,,,7.757e-7
268.04,2.237e-6,,,2.237e-6
268.09,6.018e-6,,,6.018e-6
268.14,1.511e-5,,,1.511e-5
268.19,3.539e-5,,,3.539e-5
268.24,7.738e-5,,,7.738e-5
268.29,1.578e-4,,,1.578e-4
268.34,3.004e-4,,,3.004e-4
268.39,5.336e-4,,,5.336e-4
268.44,8.845e-4,,,8.845e-4
268.49,1.368e-3,,,1.368e-3
268.54,1.974e-3,,,1.974e-3
268.59,2.658e-3,,,2.658e-3
268.64,3.340e-3,,,3.340e-3
268.69,3.917e-3,,,3.917e-3
268.74,4.286e-3,,,4.286e-3
268.79,4.376e-3,,,4.376e-3
268.84,4.169e-3,,,4.169e-3
268.89,3.706e-3,,,3.706e-3
268.94,3.074e-3,,,3.074e-3
268.99,2.380e-3,,,2.380e-3
269.04,1.719e-3,,,1.719e-3
269.09,1.159e-3,,,1.159e-3
269.14,7.286e-4,,,7.286e-4
269.19,4.276e-4,,,4.276e-4
269.24,2.342e-4,,,2.342e-4
269.29,1.197e-4,,,1.197e-4
269.34,5.706e-5,,,5.706e-5
269.39,2.539e-5,,,2.539e-5
269.44,1.054e-5,,,1.054e-5
269.49,4.086e-6,,,4.086e-6
269.54,1.482e-6,,,1.482e-6
269.59,5.191e-7,,,5.191e-7
269.64,2.263e-7,,,2.263e-7
269.69,2.607e-7,,,2.607e-7
269.74,6.318e-7,,,6.318e-7
269.79,1.671e-6,,,1.671e-6
269.84,4.197e-6,,,4.197e-6
269.89,9.860e-6,,,9.860e-6
269.94,2.164e-5,,,2.164e-5
269.99,4.434e-5,,,4.434e-5
270.04,8.487e-5,,,8.487e-5
270.09,1.517e-4,,,1.517e-4
270.14,2.533e-4,,,2.533e-4
270.19,3.950e-4,,,3.950e-4
270.24,5.752e-4,,,5.752e-4
270.29,7.823e-4,,,7.823e-4
270.34,9.937e-4,,,9.937e-4
270.39,1.179e-3,,,1.179e-3
270.44,1.306e-3,,,1.306e-3
270.49,1.352e-3,,,1.352e-3
270.54,1.306e-3,,,1.306e-3
270.59,1.179e-3,,,1.179e-3
270.64,9.937e-4,,,9.937e-4
270.69,7.823e-4,,,7.823e-4
270.74,5.752e-4,,,5.752e-4
270.79,3.950e-4,,,3.950e-4
270.84,2.533e-4,,,2.533e-4
270.89,1.517e-4,,,1.517e-4
270.94,8.487e-5,,,8.487e-5
270.99,4.434e-5,,,4.434e-5
271.04,2.164e-5,,,2.164e-5
271.09,9.859e-6,,,9.859e-6
271.14,4.196e-6,,,4.196e-6
271.19,1.668e-6,,,1.668e-6
271.24,6.192e-7,,,6.192e-7
271.29,2.147e-7,,,2.147e-7
271.34,6.951e-8,,,6.951e-8
271.39,2.102e-8,,,2.102e-8
271.44,5.937e-9,,,5.937e-9
271.49,1.566e-9,,,1.566e-9
271.54,3.858e-10,,,3.858e-10
271.59,8.876e-11,,,8.876e-11
271.64,1.907e-11,,,1.907e-11
271.69,3.828e-12,,,3.828e-12
271.74,7.174e-13,,,7.174e-13
271.79,1.256e-13,,,1.256e-13
271.84,2.053e-14,,,2.053e-14
271.89,3.135e-15,,,3.135e-15
271.94,4.470e-16,,,4.470e-16
271.99,5.954e-17,,,5.954e-17
272.04,7.405e-18,,,7.405e-18
272.09,8.602e-19,,,8.602e-19
273.54,3.111e-24,,,3.111e-24
273.59,2.625e-23,,,2.625e-23
273.64,2.074e-22,,,2.074e-22
273.69,1.533e-21,,,1.533e-21
273.74,1.061e-20,,,1.061e-20
273.79,6.877e-20,,,6.877e-20
273.84,4.171e-19,,,4.171e-19
273.89,2.368e-18,,,2.368e-18
273.94,1.259e-17,,,1.259e-17
273.99,6.263e-17,,,6.263e-17
274.04,2.917e-16,,,2.917e-16
274.09,1.272e-15,,,1.272e-15
274.14,5.190e-15,,,5.190e-15
274.19,1.983e-14,,,1.983e-14
274.24,7.092e-14,,,7.092e-14
274.29,2.374e-13,,,2.374e-13
274.34,7.441e-13,,,7.441e-13
274.39,2.183e-12,,,2.183e-12
274.44,5.995e-12,,,5.995e-12
274.49,1.541e-11,,,1.541e-11
274.54,3.709e-11,,,3.709e-11
274.59,8.356e-11,,,8.356e-11
274.64,1.762e-10,,,1.762e-10
274.69,3.479e-10,,,3.479e-10
274.74,6.428e-10,,,6.428e-10
274.79,1.112e-9,,,1.112e-9
274.84,1.801e-9,,,1.801e-9
274.89,2.730e-9,,,2.730e-9
274.94,3.873e-9,,,3.873e-9
274.99,5.145e-9,,,5.145e-9
275.04,6.398e-9,,,6.398e-9
275.09,7.447e-9,,,7.447e-9
275.14,8.114e-9,,,8.114e-9
275.19,8.277e-9,,,8.277e-9
275.24,7.903e-9,,,7.903e-9
275.29,7.064e-9,,,7.064e-9
275.34,5.910e-9,,,5.910e-9
275.39,4.629e-9,,,4.629e-9
275.44,3.394e-9,,,3.394e-9
275.49,2.330e-9,,,2.330e-9
275.54,1.497e-9,,,1.497e-9
275.59,9.018e-10,,,9.018e-10
275.64,5.114e-10,,,5.114e-10
275.69,2.794e-10,,,2.794e-10
275.74,1.622e-10,,,1.622e-10
275.79,1.316e-10,,,1.316e-10
