Wavelength (nm),Sum,Fe I (6.3e-01),Fe II (3.7e-01),Fe III (5.1e-07)
295.7,1.942e+8,1.900e+8,4.231e+6,
295.8,1.917e+8,1.884e+8,3.353e+6,
295.9,1.967e+8,1.941e+8,2.536e+6,
296,2.120e+8,2.102e+8,1.830e+6,
296.1,2.399e+8,2.386e+8,1.265e+6,
296.2,2.805e+8,2.796e+8,8.465e+5,
296.3,3.316e+8,3.310e+8,5.641e+5,
296.4,3.891e+8,3.887e+8,3.940e+5,
296.5,4.472e+8,4.469e+8,3.084e+5,
296.6,4.997e+8,4.994e+8,2.797e+5,
296.7,5.413e+8,5.410e+8,2.843e+5,
296.8,5.682e+8,5.679e+8,3.036e+5,
296.9,5.788e+8,5.785e+8,3.257e+5,
297,5.731e+8,5.728e+8,3.465e+5,5.147e-25
297.1,5.527e+8,5.523e+8,3.715e+5,1.684e-23
297.2,5.200e+8,5.196e+8,4.184e+5,1.199e-22
297.3,4.785e+8,4.780e+8,5.203e+5,8.079e-22
297.4,4.321e+8,4.313e+8,7.274e+5,5.151e-21
297.5,3.855e+8,3.844e+8,1.108e+6,3.108e-20
297.6,3.437e+8,3.419e+8,1.744e+6,1.794e-19
297.7,3.111e+8,3.084e+8,2.718e+6,9.733e-19
297.8,2.907e+8,2.866e+8,4.098e+6,5.004e-18
297.9,2.833e+8,2.774e+8,5.902e+6,2.440e-17
298,2.869e+8,2.789e+8,8.077e+6,1.129e-16
298.1,2.977e+8,2.872e+8,1.048e+7,4.962e-16
298.2,3.102e+8,2.973e+8,1.288e+7,2.075e-15
298.3,3.194e+8,3.044e+8,1.498e+7,8.271e-15
298.4,3.220e+8,3.055e+8,1.648e+7,3.149e-14
298.5,3.171e+8,2.999e+8,1.717e+7,1.148e-13
298.6,3.064e+8,2.895e+8,1.692e+7,4.020e-13
298.7,2.939e+8,2.781e+8,1.578e+7,1.357e-12
298.8,2.839e+8,2.700e+8,1.392e+7,4.428e-12
298.9,2.804e+8,2.687e+8,1.164e+7,1.401e-11
299,2.852e+8,2.760e+8,9.219e+6,4.305e-11
299.1,2.983e+8,2.913e+8,6.949e+6,1.285e-10
299.2,3.173e+8,3.123e+8,5.028e+6,3.725e-10
299.3,3.394e+8,3.358e+8,3.569e+6,1.046e-9
299.4,3.611e+8,3.585e+8,2.607e+6,2.837e-9
299.5,3.803e+8,3.782e+8,2.120e+6,7.411e-9
299.6,3.955e+8,3.934e+8,2.048e+6,1.858e-8
299.7,4.059e+8,4.036e+8,2.312e+6,4.459e-8
299.8,4.112e+8,4.084e+8,2.820e+6,1.021e-7
299.9,4.110e+8,4.075e+8,3.468e+6,2.228e-7
300,4.049e+8,4.007e+8,4.142e+6,4.624e-7
300.1,3.927e+8,3.880e+8,4.728e+6,9.115e-7
300.2,3.752e+8,3.700e+8,5.126e+6,1.705e-6
300.3,3.535e+8,3.483e+8,5.265e+6,3.024e-6
300.4,3.299e+8,3.248e+8,5.120e+6,5.084e-6
300.5,3.063e+8,3.016e+8,4.710e+6,8.096e-6
300.6,2.845e+8,2.804e+8,4.100e+6,1.221e-5
300.7,2.658e+8,2.624e+8,3.377e+6,1.745e-5
300.8,2.516e+8,2.489e+8,2.631e+6,2.359e-5
300.9,2.438e+8,2.418e+8,1.939e+6,3.021e-5
301,2.459e+8,2.445e+8,1.352e+6,3.661e-5
301.1,2.634e+8,2.625e+8,8.922e+5,4.200e-5
301.2,3.036e+8,3.030e+8,5.569e+5,4.560e-5
301.3,3.737e+8,3.734e+8,3.288e+5,4.686e-5
301.4,4.794e+8,4.792e+8,1.837e+5,4.558e-5
301.5,6.217e+8,6.217e+8,9.707e+4,4.196e-5
301.6,7.951e+8,7.951e+8,4.853e+4,3.656e-5
301.7,9.862e+8,9.862e+8,2.296e+4,3.015e-5
301.8,1.175e+9,1.175e+9,1.027e+4,2.353e-5
301.9,1.338e+9,1.338e+9,4.351e+3,1.738e-5
302,1.453e+9,1.453e+9,1.749e+3,1.215e-5
302.1,1.502e+9,1.502e+9,6.778e+2,8.040e-6
302.2,1.480e+9,1.480e+9,2.782e+2,5.035e-6
302.3,1.391e+9,1.391e+9,1.717e+2,2.984e-6
302.4,1.249e+9,1.249e+9,2.159e+2,1.673e-6
302.5,1.073e+9,1.073e+9,3.823e+2,8.883e-7
302.6,8.864e+8,8.864e+8,7.008e+2,4.463e-7
302.7,7.071e+8,7.071e+8,1.235e+3,2.122e-7
302.8,5.491e+8,5.491e+8,2.066e+3,9.548e-8
302.9,4.205e+8,4.205e+8,3.275e+3,4.066e-8
303,3.236e+8,3.236e+8,4.919e+3,1.639e-8
303.1,2.567e+8,2.567e+8,6.999e+3,6.252e-9
303.2,2.153e+8,2.153e+8,9.434e+3,2.257e-9
303.3,1.936e+8,1.936e+8,1.205e+4,7.712e-10
303.4,1.851e+8,1.851e+8,1.459e+4,2.494e-10
303.5,1.838e+8,1.838e+8,1.676e+4,7.632e-11
303.6,1.846e+8,1.846e+8,1.828e+4,2.210e-11
303.7,1.842e+8,1.842e+8,1.898e+4,6.059e-12
303.8,1.811e+8,1.811e+8,1.885e+4,1.572e-12
303.9,1.759e+8,1.759e+8,1.804e+4,3.860e-13
304,1.708e+8,1.708e+8,1.686e+4,8.969e-14
304.1,1.684e+8,1.684e+8,1.571e+4,1.972e-14
304.2,1.713e+8,1.713e+8,1.498e+4,4.106e-15
304.3,1.806e+8,1.806e+8,1.497e+4,8.087e-16
304.4,1.957e+8,1.957e+8,1.581e+4,1.508e-16
304.5,2.144e+8,2.144e+8,1.748e+4,2.660e-17
304.6,2.333e+8,2.333e+8,1.981e+4,4.442e-18
304.7,2.491e+8,2.490e+8,2.255e+4,7.021e-19
304.8,2.593e+8,2.593e+8,2.555e+4,1.050e-19
304.9,2.635e+8,2.634e+8,2.878e+4,1.487e-20
305,2.630e+8,2.630e+8,3.254e+4,1.992e-21
305.1,2.608e+8,2.608e+8,3.742e+4,
305.2,2.602e+8,2.601e+8,4.436e+4,
305.3,2.638e+8,2.637e+8,5.450e+4,
305.4,2.725e+8,2.724e+8,6.899e+4,
305.5,2.850e+8,2.849e+8,8.862e+4,
305.6,2.984e+8,2.983e+8,1.135e+5,
305.7,3.088e+8,3.086e+8,1.426e+5,
305.8,3.126e+8,3.124e+8,1.739e+5,
305.9,3.076e+8,3.074e+8,2.040e+5,
306,2.936e+8,2.934e+8,2.292e+5,
306.1,2.721e+8,2.718e+8,2.460e+5,
306.2,2.459e+8,2.457e+8,2.518e+5,
306.3,2.183e+8,2.181e+8,2.459e+5,
306.4,1.919e+8,1.917e+8,2.300e+5,
306.5,1.685e+8,1.683e+8,2.074e+5,
306.6,1.485e+8,1.483e+8,1.829e+5,
306.7,1.318e+8,1.316e+8,1.617e+5,
306.8,1.178e+8,1.177e+8,1.487e+5,
306.9,1.060e+8,1.059e+8,1.476e+5,
307,9.625e+7,9.609e+7,1.603e+5,
307.1,8.840e+7,8.821e+7,1.867e+5,
307.2,8.247e+7,8.224e+7,2.247e+5,
307.3,7.829e+7,7.802e+7,2.697e+5,
307.4,7.545e+7,7.514e+7,3.160e+5,
307.5,7.335e+7,7.299e+7,3.566e+5,
307.6,7.134e+7,7.096e+7,3.853e+5,
307.7,6.897e+7,6.858e+7,3.972e+5,
307.8,6.604e+7,6.565e+7,3.901e+5,
307.9,6.262e+7,6.225e+7,3.647e+5,
308,5.894e+7,5.862e+7,3.243e+5,
308.1,5.528e+7,5.500e+7,2.743e+5,
308.2,5.179e+7,5.157e+7,2.207e+5,
308.3,4.855e+7,4.838e+7,1.688e+5,
308.4,4.551e+7,4.538e+7,1.229e+5,
308.5,4.265e+7,4.256e+7,8.503e+4,
308.6,4.002e+7,3.996e+7,5.598e+4,
308.7,3.779e+7,3.776e+7,3.505e+4,
308.8,3.624e+7,3.622e+7,2.088e+4,
308.9,3.572e+7,3.571e+7,1.183e+4,
309,3.662e+7,3.661e+7,6.381e+3,
309.1,3.932e+7,3.931e+7,3.274e+3,
309.2,4.416e+7,4.416e+7,1.598e+3,
309.3,5.135e+7,5.135e+7,7.420e+2,
309.4,6.088e+7,6.088e+7,3.278e+2,
309.5,7.237e+7,7.237e+7,1.378e+2,
309.6,8.498e+7,8.498e+7,5.512e+1,
309.7,9.744e+7,9.744e+7,2.097e+1,
309.8,1.082e+8,1.082e+8,7.591e+0,
309.9,1.155e+8,1.155e+8,2.613e+0,
310,1.181e+8,1.181e+8,8.557e-1,
310.1,1.154e+8,1.154e+8,2.665e-1,
310.2,1.076e+8,1.076e+8,7.891e-2,
310.3,9.546e+7,9.546e+7,2.222e-2,
310.4,8.061e+7,8.061e+7,5.946e-3,
310.5,6.474e+7,6.474e+7,1.513e-3,
310.6,4.944e+7,4.944e+7,3.659e-4,
310.7,3.592e+7,3.592e+7,8.408e-5,
310.8,2.486e+7,2.486e+7,1.836e-5,
310.9,1.645e+7,1.645e+7,3.809e-6,
311,1.050e+7,1.050e+7,7.508e-7,
311.1,6.615e+6,6.615e+6,1.406e-7,
311.2,4.321e+6,4.321e+6,2.500e-8,
311.3,3.163e+6,3.163e+6,4.222e-9,
311.4,2.764e+6,2.764e+6,6.772e-10,
311.5,2.837e+6,2.837e+6,1.038e-10,
311.6,3.176e+6,3.176e+6,1.284e-10,
311.7,3.638e+6,3.638e+6,7.514e-10,
311.8,4.133e+6,4.133e+6,4.687e-9,
311.9,4.604e+6,4.604e+6,2.782e-8,
312,5.025e+6,5.025e+6,1.570e-7,
312.1,5.387e+6,5.387e+6,8.432e-7,
312.2,5.691e+6,5.691e+6,4.307e-6,
312.3,5.938e+6,5.938e+6,2.093e-5,
312.4,6.128e+6,6.128e+6,9.672e-5,
312.5,6.255e+6,6.255e+6,4.252e-4,
312.6,6.314e+6,6.314e+6,1.778e-3,
312.7,6.304e+6,6.304e+6,7.070e-3,
312.8,6.227e+6,6.227e+6,2.674e-2,
312.9,6.092e+6,6.092e+6,9.620e-2,
313,5.907e+6,5.907e+6,3.292e-1,
313.1,5.685e+6,5.685e+6,1.071e+0,
313.2,5.438e+6,5.438e+6,3.315e+0,
313.3,5.186e+6,5.186e+6,9.759e+0,
313.4,4.962e+6,4.962e+6,2.732e+1,
313.5,4.813e+6,4.812e+6,7.274e+1,
313.6,4.793e+6,4.792e+6,1.842e+2,
313.7,4.954e+6,4.953e+6,4.436e+2,
313.8,5.326e+6,5.325e+6,1.016e+3,
313.9,5.904e+6,5.902e+6,2.213e+3,
314,6.637e+6,6.633e+6,4.584e+3,
314.1,7.436e+6,7.427e+6,9.031e+3,
314.2,8.192e+6,8.176e+6,1.692e+4,
314.3,8.809e+6,8.779e+6,3.015e+4,
314.4,9.232e+6,9.181e+6,5.109e+4,
314.5,9.472e+6,9.390e+6,8.233e+4,
314.6,9.615e+6,9.489e+6,1.262e+5,
314.7,9.807e+6,9.623e+6,1.839e+5,
314.8,1.023e+7,9.972e+6,2.549e+5,
314.9,1.104e+7,1.071e+7,3.360e+5,
315,1.237e+7,1.195e+7,4.213e+5,
315.1,1.424e+7,1.373e+7,5.024e+5,
315.2,1.658e+7,1.601e+7,5.699e+5,
315.3,1.924e+7,1.863e+7,6.151e+5,
315.4,2.198e+7,2.135e+7,6.321e+5,
315.5,2.454e+7,2.392e+7,6.191e+5,
315.6,2.664e+7,2.606e+7,5.793e+5,
315.7,2.808e+7,2.756e+7,5.200e+5,
315.8,2.871e+7,2.826e+7,4.516e+5,
315.9,2.850e+7,2.812e+7,3.850e+5,
316,2.750e+7,2.717e+7,3.300e+5,
316.1,2.585e+7,2.555e+7,2.934e+5,
316.2,2.373e+7,2.345e+7,2.780e+5,
316.3,2.137e+7,2.109e+7,2.827e+5,
316.4,1.901e+7,1.870e+7,3.031e+5,
316.5,1.684e+7,1.651e+7,3.324e+5,
316.6,1.507e+7,1.470e+7,3.636e+5,
316.7,1.382e+7,1.343e+7,3.901e+5,
316.8,1.322e+7,1.281e+7,4.079e+5,
316.9,1.333e+7,1.291e+7,4.161e+5,
317,1.417e+7,1.376e+7,4.165e+5,
317.1,1.576e+7,1.535e+7,4.133e+5,
317.2,1.803e+7,1.762e+7,4.110e+5,
317.3,2.089e+7,2.048e+7,4.134e+5,
317.4,2.418e+7,2.376e+7,4.218e+5,
317.5,2.768e+7,2.725e+7,4.346e+5,
317.6,3.112e+7,3.067e+7,4.477e+5,
317.7,3.418e+7,3.373e+7,4.557e+5,
317.8,3.659e+7,3.613e+7,4.532e+5,
317.9,3.809e+7,3.765e+7,4.368e+5,
318,3.856e+7,3.816e+7,4.054e+5,
318.1,3.802e+7,3.766e+7,3.611e+5,
318.2,3.665e+7,3.635e+7,3.077e+5,
318.3,3.479e+7,3.454e+7,2.507e+5,
318.4,3.287e+7,3.268e+7,1.949e+5,
318.5,3.137e+7,3.123e+7,1.446e+5,
318.6,3.072e+7,3.062e+7,1.024e+5,
318.7,3.124e+7,3.117e+7,6.916e+4,
318.8,3.307e+7,3.303e+7,4.455e+4,
318.9,3.620e+7,3.617e+7,2.737e+4,
319,4.041e+7,4.039e+7,1.604e+4,
319.1,4.533e+7,4.532e+7,8.971e+3,
319.2,5.048e+7,5.047e+7,4.785e+3,
319.3,5.532e+7,5.531e+7,2.435e+3,
319.4,5.933e+7,5.933e+7,1.182e+3,
319.5,6.210e+7,6.210e+7,5.476e+2,
319.6,6.334e+7,6.334e+7,2.420e+2,
319.7,6.297e+7,6.297e+7,1.020e+2,
319.8,6.116e+7,6.116e+7,4.105e+1,
319.9,5.825e+7,5.825e+7,1.576e+1,
320,5.480e+7,5.480e+7,5.801e+0,
320.1,5.143e+7,5.143e+7,2.135e+0,
320.2,4.882e+7,4.882e+7,1.097e+0,
320.3,4.762e+7,4.762e+7,1.660e+0,
320.4,4.835e+7,4.835e+7,4.752e+0,
320.5,5.141e+7,5.141e+7,1.450e+1,
320.6,5.698e+7,5.698e+7,4.263e+1,
320.7,6.500e+7,6.500e+7,1.196e+2,
320.8,7.513e+7,7.513e+7,3.199e+2,
320.9,8.679e+7,8.678e+7,8.156e+2,
321,9.916e+7,9.916e+7,1.982e+3,
321.1,1.114e+8,1.114e+8,4.590e+3,
321.2,1.226e+8,1.225e+8,1.013e+4,
321.3,1.321e+8,1.321e+8,2.132e+4,
321.4,1.398e+8,1.398e+8,4.276e+4,
321.5,1.457e+8,1.456e+8,8.173e+4,
321.6,1.503e+8,1.501e+8,1.489e+5,
321.7,1.541e+8,1.539e+8,2.586e+5,
321.8,1.579e+8,1.575e+8,4.280e+5,
321.9,1.620e+8,1.613e+8,6.753e+5,
322,1.665e+8,1.655e+8,1.015e+6,
322.1,1.712e+8,1.697e+8,1.455e+6,
322.2,1.755e+8,1.735e+8,1.988e+6,
322.3,1.787e+8,1.761e+8,2.589e+6,
322.4,1.799e+8,1.767e+8,3.213e+6,
322.5,1.784e+8,1.746e+8,3.800e+6,
322.6,1.738e+8,1.695e+8,4.285e+6,
322.7,1.660e+8,1.614e+8,4.605e+6,
322.8,1.552e+8,1.505e+8,4.716e+6,
322.9,1.421e+8,1.375e+8,4.605e+6,
323,1.275e+8,1.232e+8,4.285e+6,
323.1,1.124e+8,1.086e+8,3.800e+6,
323.2,9.762e+7,9.441e+7,3.213e+6,
323.3,8.401e+7,8.142e+7,2.589e+6,
323.4,7.203e+7,7.004e+7,1.988e+6,
323.5,6.197e+7,6.052e+7,1.455e+6,
323.6,5.390e+7,5.288e+7,1.015e+6,
323.7,4.770e+7,4.702e+7,6.753e+5,
323.8,4.314e+7,4.271e+7,4.280e+5,
323.9,3.991e+7,3.965e+7,2.586e+5,
324,3.768e+7,3.753e+7,1.490e+5,
324.1,3.610e+7,3.602e+7,8.193e+4,
324.2,3.485e+7,3.481e+7,4.321e+4,
324.3,3.368e+7,3.366e+7,2.230e+4,
324.4,3.241e+7,3.240e+7,1.216e+4,
324.5,3.094e+7,3.093e+7,8.602e+3,
324.6,2.926e+7,2.926e+7,9.557e+3,
324.7,2.744e+7,2.742e+7,1.446e+4,
324.8,2.556e+7,2.554e+7,2.377e+4,
324.9,2.372e+7,2.369e+7,3.856e+4,
325,2.200e+7,2.194e+7,6.016e+4,
325.1,2.042e+7,2.033e+7,8.972e+4,
325.2,1.896e+7,1.884e+7,1.277e+5,
325.3,1.758e+7,1.740e+7,1.734e+5,
325.4,1.622e+7,1.600e+7,2.247e+5,
325.5,1.489e+7,1.461e+7,2.777e+5,
325.6,1.361e+7,1.328e+7,3.274e+5,
325.7,1.247e+7,1.210e+7,3.683e+5,
325.8,1.160e+7,1.121e+7,3.952e+5,
325.9,1.114e+7,1.074e+7,4.047e+5,
326,1.119e+7,1.079e+7,3.952e+5,
326.1,1.179e+7,1.142e+7,3.683e+5,
326.2,1.293e+7,1.260e+7,3.274e+5,
326.3,1.450e+7,1.423e+7,2.777e+5,
326.4,1.635e+7,1.613e+7,2.247e+5,
326.5,1.828e+7,1.810e+7,1.734e+5,
326.6,2.006e+7,1.993e+7,1.277e+5,
326.7,2.151e+7,2.142e+7,8.970e+4,
326.8,2.247e+7,2.241e+7,6.012e+4,
326.9,2.285e+7,2.281e+7,3.844e+4,
327,2.264e+7,2.262e+7,2.345e+4,
327.1,2.191e+7,2.189e+7,1.364e+4,
327.2,2.079e+7,2.078e+7,7.575e+3,
327.3,1.948e+7,1.948e+7,4.012e+3,
327.4,1.823e+7,1.823e+7,2.027e+3,
327.5,1.727e+7,1.727e+7,9.772e+2,
327.6,1.681e+7,1.681e+7,4.494e+2,
327.7,1.704e+7,1.704e+7,1.972e+2,
327.8,1.805e+7,1.805e+7,8.252e+1,
327.9,1.988e+7,1.988e+7,3.295e+1,
328,2.250e+7,2.250e+7,1.255e+1,
328.1,2.577e+7,2.577e+7,4.562e+0,
328.2,2.951e+7,2.951e+7,1.582e+0,
328.3,3.343e+7,3.343e+7,5.231e-1,
328.4,3.722e+7,3.722e+7,1.651e-1,
328.5,4.052e+7,4.052e+7,4.969e-2,
328.6,4.301e+7,4.301e+7,1.427e-2,
328.7,4.441e+7,4.441e+7,3.910e-3,
328.8,4.459e+7,4.459e+7,1.022e-3,
328.9,4.353e+7,4.353e+7,2.549e-4,
329,4.133e+7,4.133e+7,6.063e-5,
329.1,3.824e+7,3.824e+7,1.376e-5,
329.2,3.456e+7,3.456e+7,2.980e-6,
329.3,3.069e+7,3.069e+7,6.155e-7,
329.4,2.701e+7,2.701e+7,1.213e-7,
329.5,2.394e+7,2.394e+7,2.280e-8,
329.6,2.188e+7,2.188e+7,4.090e-9,
329.7,2.116e+7,2.116e+7,6.998e-10,
329.8,2.204e+7,2.204e+7,1.142e-10,
329.9,2.461e+7,2.461e+7,8.337e-12,
330,2.878e+7,2.878e+7,,
330.1,3.420e+7,3.420e+7,,
330.2,4.032e+7,4.032e+7,,
330.3,4.642e+7,4.642e+7,,
330.4,5.171e+7,5.171e+7,,
330.5,5.547e+7,5.547e+7,,
330.6,5.718e+7,5.718e+7,,
330.7,5.662e+7,5.662e+7,,
330.8,5.393e+7,5.393e+7,,
330.9,4.950e+7,4.950e+7,,
331,4.395e+7,4.395e+7,,
331.1,3.794e+7,3.794e+7,,
331.2,3.206e+7,3.206e+7,,
331.3,2.676e+7,2.676e+7,,
331.4,2.229e+7,2.229e+7,,
331.5,1.873e+7,1.873e+7,,
331.6,1.603e+7,1.603e+7,,
331.7,1.407e+7,1.407e+7,,
331.8,1.270e+7,1.270e+7,,
331.9,1.179e+7,1.179e+7,,
332,1.122e+7,1.122e+7,,
332.1,1.087e+7,1.087e+7,,
332.2,1.066e+7,1.066e+7,,
332.3,1.049e+7,1.049e+7,,
332.4,1.030e+7,1.030e+7,,
332.5,1.002e+7,1.002e+7,,
332.6,9.614e+6,9.614e+6,,
332.7,9.059e+6,9.059e+6,,
332.8,8.358e+6,8.358e+6,,
332.9,7.530e+6,7.530e+6,,
333,6.609e+6,6.609e+6,,
333.1,5.641e+6,5.641e+6,,
333.2,4.671e+6,4.671e+6,,
333.3,3.746e+6,3.746e+6,,
333.4,2.904e+6,2.904e+6,,
333.5,2.173e+6,2.173e+6,,
333.6,1.567e+6,1.567e+6,,
333.7,1.089e+6,1.089e+6,,
333.8,7.302e+5,7.302e+5,,
333.9,4.764e+5,4.764e+5,,
334,3.106e+5,3.106e+5,,
334.1,2.172e+5,2.172e+5,,
334.2,1.851e+5,1.851e+5,,
334.3,2.091e+5,2.091e+5,,
334.4,2.898e+5,2.898e+5,,
334.5,4.331e+5,4.331e+5,,
334.6,6.467e+5,6.467e+5,,
334.7,9.372e+5,9.372e+5,,
334.8,1.305e+6,1.305e+6,,
334.9,1.741e+6,1.741e+6,,
335,2.223e+6,2.223e+6,,
335.1,2.717e+6,2.717e+6,,
335.2,3.180e+6,3.180e+6,,
335.3,3.564e+6,3.564e+6,,
335.4,3.834e+6,3.834e+6,,
335.5,3.968e+6,3.968e+6,,
335.6,3.975e+6,3.975e+6,,
335.7,3.892e+6,3.892e+6,,
335.8,3.790e+6,3.790e+6,,
335.9,3.766e+6,3.766e+6,,
336,3.932e+6,3.932e+6,,
336.1,4.401e+6,4.401e+6,,
336.2,5.266e+6,5.266e+6,,
336.3,6.584e+6,6.584e+6,,
336.4,8.355e+6,8.355e+6,,
336.5,1.051e+7,1.051e+7,,
336.6,1.290e+7,1.290e+7,,
336.7,1.532e+7,1.532e+7,,
336.8,1.754e+7,1.754e+7,,
336.9,1.930e+7,1.930e+7,,
337,2.041e+7,2.041e+7,,
337.1,2.077e+7,2.077e+7,,
337.2,2.035e+7,2.035e+7,,
337.3,1.925e+7,1.925e+7,,
337.4,1.765e+7,1.765e+7,,
337.5,1.575e+7,1.575e+7,,
337.6,1.377e+7,1.377e+7,,
337.7,1.188e+7,1.188e+7,,
337.8,1.018e+7,1.018e+7,,
337.9,8.732e+6,8.732e+6,,
338,7.554e+6,7.554e+6,,
338.1,6.637e+6,6.637e+6,,
338.2,5.975e+6,5.975e+6,,
338.3,5.579e+6,5.579e+6,,
338.4,5.476e+6,5.476e+6,,
338.5,5.705e+6,5.705e+6,,
338.6,6.300e+6,6.300e+6,,
338.7,7.279e+6,7.279e+6,,
338.8,8.628e+6,8.628e+6,,
338.9,1.030e+7,1.030e+7,,
339,1.224e+7,1.224e+7,,
339.1,1.437e+7,1.437e+7,,
339.2,1.663e+7,1.663e+7,,
339.3,1.899e+7,1.899e+7,,
339.4,2.148e+7,2.148e+7,,
339.5,2.419e+7,2.419e+7,,
339.6,2.722e+7,2.722e+7,,
339.7,3.074e+7,3.074e+7,,
339.8,3.486e+7,3.486e+7,,
339.9,3.969e+7,3.969e+7,,
340,4.523e+7,4.523e+7,,
340.1,5.135e+7,5.135e+7,,
340.2,5.780e+7,5.780e+7,,
340.3,6.420e+7,6.420e+7,,
340.4,7.006e+7,7.006e+7,,
340.5,7.490e+7,7.490e+7,,
340.6,7.827e+7,7.827e+7,,
340.7,7.989e+7,7.989e+7,,
340.8,7.967e+7,7.967e+7,,
340.9,7.775e+7,7.775e+7,,
341,7.445e+7,7.445e+7,,
341.1,7.024e+7,7.024e+7,,
341.2,6.564e+7,6.564e+7,,
341.3,6.118e+7,6.118e+7,,
341.4,5.730e+7,5.730e+7,,
341.5,5.436e+7,5.436e+7,,
341.6,5.260e+7,5.260e+7,,
341.7,5.216e+7,5.216e+7,,
341.8,5.311e+7,5.311e+7,,
341.9,5.537e+7,5.537e+7,,
342,5.879e+7,5.879e+7,,
342.1,6.304e+7,6.304e+7,,
342.2,6.772e+7,6.772e+7,,
342.3,7.229e+7,7.229e+7,,
342.4,7.622e+7,7.622e+7,,
342.5,7.906e+7,7.906e+7,,
342.6,8.062e+7,8.062e+7,,
342.7,8.108e+7,8.108e+7,,
342.8,8.108e+7,8.108e+7,,
342.9,8.181e+7,8.181e+7,,
343,8.488e+7,8.488e+7,,
343.1,9.219e+7,9.219e+7,,
343.2,1.056e+8,1.056e+8,,
343.3,1.265e+8,1.265e+8,,
343.4,1.557e+8,1.557e+8,,
343.5,1.926e+8,1.926e+8,,
343.6,2.354e+8,2.354e+8,,
343.7,2.809e+8,2.809e+8,,
343.8,3.250e+8,3.250e+8,,
343.9,3.630e+8,3.630e+8,,
344,3.906e+8,3.906e+8,,
344.1,4.043e+8,4.043e+8,,
344.2,4.026e+8,4.026e+8,,
344.3,3.856e+8,3.856e+8,,
344.4,3.555e+8,3.555e+8,,
344.5,3.155e+8,3.155e+8,,
344.6,2.699e+8,2.699e+8,,
344.7,2.228e+8,2.228e+8,,
344.8,1.778e+8,1.778e+8,,
344.9,1.376e+8,1.376e+8,,
345,1.036e+8,1.036e+8,,
345.1,7.638e+7,7.638e+7,,
345.2,5.559e+7,5.559e+7,,
345.3,4.058e+7,4.058e+7,,
345.4,3.046e+7,3.046e+7,,
345.5,2.439e+7,2.439e+7,,
345.6,2.167e+7,2.167e+7,,
345.7,2.176e+7,2.176e+7,,
345.8,2.427e+7,2.427e+7,,
345.9,2.884e+7,2.884e+7,,
346,3.514e+7,3.514e+7,,
346.1,4.274e+7,4.274e+7,,
346.2,5.117e+7,5.117e+7,,
346.3,5.993e+7,5.993e+7,,
346.4,6.857e+7,6.857e+7,,
346.5,7.675e+7,7.675e+7,,
346.6,8.436e+7,8.436e+7,,
346.7,9.147e+7,9.147e+7,,
346.8,9.828e+7,9.828e+7,,
346.9,1.050e+8,1.050e+8,,
347,1.118e+8,1.118e+8,,
347.1,1.185e+8,1.185e+8,,
347.2,1.247e+8,1.247e+8,,
347.3,1.295e+8,1.295e+8,,
347.4,1.322e+8,1.322e+8,,
347.5,1.320e+8,1.320e+8,,
347.6,1.284e+8,1.284e+8,,
347.7,1.215e+8,1.215e+8,,
347.8,1.118e+8,1.118e+8,,
347.9,1.004e+8,1.004e+8,,
348,8.845e+7,8.845e+7,,
348.1,7.749e+7,7.749e+7,,
348.2,6.878e+7,6.878e+7,,
348.3,6.328e+7,6.328e+7,,
348.4,6.146e+7,6.146e+7,,
348.5,6.332e+7,6.332e+7,,
348.6,6.835e+7,6.835e+7,,
348.7,7.562e+7,7.562e+7,,
348.8,8.397e+7,8.397e+7,,
348.9,9.215e+7,9.215e+7,,
349,9.900e+7,9.900e+7,,
349.1,1.036e+8,1.036e+8,,
349.2,1.055e+8,1.055e+8,,
349.3,1.045e+8,1.045e+8,,
349.4,1.008e+8,1.008e+8,,
349.5,9.473e+7,9.473e+7,,
349.6,8.696e+7,8.696e+7,,
349.7,7.809e+7,7.809e+7,,
349.8,6.867e+7,6.867e+7,,
349.9,5.922e+7,5.922e+7,,
350,5.016e+7,5.016e+7,,
350.1,4.182e+7,4.182e+7,,
350.2,3.448e+7,3.448e+7,,
350.3,2.837e+7,2.837e+7,,
350.4,2.364e+7,2.364e+7,,
350.5,2.037e+7,2.037e+7,,
350.6,1.858e+7,1.858e+7,,
350.7,1.820e+7,1.820e+7,,
350.8,1.909e+7,1.909e+7,,
350.9,2.106e+7,2.106e+7,,
351,2.389e+7,2.389e+7,,
351.1,2.737e+7,2.737e+7,,
351.2,3.132e+7,3.132e+7,,
351.3,3.562e+7,3.562e+7,,
351.4,4.021e+7,4.021e+7,,
351.5,4.512e+7,4.512e+7,,
351.6,5.041e+7,5.041e+7,,
351.7,5.619e+7,5.619e+7,,
351.8,6.250e+7,6.250e+7,,
351.9,6.933e+7,6.933e+7,,
352,7.652e+7,7.652e+7,,
352.1,8.384e+7,8.384e+7,,
352.2,9.092e+7,9.092e+7,,
352.3,9.735e+7,9.735e+7,,
352.4,1.027e+8,1.027e+8,,
352.5,1.067e+8,1.067e+8,,
352.6,1.090e+8,1.090e+8,,
352.7,1.098e+8,1.098e+8,,
352.8,1.092e+8,1.092e+8,,
352.9,1.075e+8,1.075e+8,,
353,1.054e+8,1.054e+8,,
353.1,1.033e+8,1.033e+8,,
353.2,1.017e+8,1.017e+8,,
