element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Al,II,,713.919,,2810000.0,133450.07,147453.4
Al,II,,725.931,,2680000.0,133681.78,147453.4
Al,II,,727.283,,150000.0,132215.517,145961.54
Al,II,,730.815,,2560000.0,132822.89,146502.47
Al,II,,730.89,,2270000.0,132822.8,146500.99
Al,II,,730.894,,285000.0,132822.89,146500.99
Al,II,,730.948,,399000.0,132822.8,146499.9
Al,II,,730.953,,11200.0,132822.89,146499.9
Al,II,,730.956,,2150000.0,132822.95,146499.9
Al,II,,734.056,,146000.0,132215.517,145834.7
Al,II,,737.226,,144000.0,132215.517,145776.15
Al,II,,737.659,,480000.0,121366.725,134919.4
Al,II,,738.424,,1060000.0,121483.5,135022.127
Al,II,,738.447,,188000.0,121483.92,135022.127
Al,II,,738.46495,,12500.0,121484.252,135022.127
Al,II,,738.798,,940000.0,121483.92,135015.701
Al,II,,738.81564,,314000.0,121484.252,135015.701
Al,II,,739.0022,,1250000.0,121484.252,135012.285
Al,II,744.942,744.944,50.0,11600000.0,125869.015,139289.15
Al,II,747.141,747.141,90.0,55700000.0,110089.83,123470.5
Al,II,,760.899,,30900.0,132822.8,145961.54
Al,II,,760.904,,172000.0,132822.89,145961.54
Al,II,,760.907,,2050.0,132822.95,145961.54
Al,II,762.448,762.466,5.0,4590000.0,125703.14,138814.87
Al,II,762.785,762.797,10.0,6200000.0,125708.828,138814.87
Al,II,,762.797,,3450000.0,125708.828,138814.87
Al,II,763.533,763.532,20.0,8250000.0,125721.703,138815.12
Al,II,,763.547,,229000.0,125721.703,138814.87
Al,II,,763.547,,2060000.0,125721.703,138814.87
Al,II,,768.316,,150000.0,132822.8,145834.7
Al,II,,768.325,,49900.0,132822.95,145834.7
Al,II,,770.252,,3680000.0,133437.71,146416.9
Al,II,,770.571,,322000.0,133443.08,146416.9
Al,II,,770.571,,3750000.0,133443.08,146416.9
Al,II,,770.986,,4900.0,133450.07,146416.9
Al,II,,770.986,,250000.0,133450.07,146416.9
Al,II,,770.986,,4000000.0,133450.07,146416.9
Al,II,,771.798,,197000.0,132822.95,145776.15
Al,II,,773.088,,14300000.0,125869.015,138800.6
Al,II,781.231,781.233,5.0,1550000.0,125703.14,138499.89
Al,II,781.583,781.581,10.0,4640000.0,125708.828,138499.89
Al,II,782.372,782.368,20.0,7700000.0,125721.703,138499.89
Al,II,808.691,808.686,5.0,2020000.0,133916.368,146278.7
Al,II,811.972,811.965,15.0,2910000.0,132822.89,145135.31
Al,II,,812.188,,324000.0,132822.89,145131.93
Al,II,812.189,,2.0,,132822.8,145131.93
Al,II,812.203,812.182,,2580000.0,132822.8,145131.93
Al,II,812.208,,5.0,,132822.8,145131.93
Al,II,812.352,812.341,,454000.0,132822.8,145129.51
Al,II,812.352,812.347,,12800.0,132822.89,145129.51
Al,II,812.352,812.351,,2440000.0,132822.95,145129.51
Al,II,835.4318,835.432,100.0,42700000.0,121483.5,133450.07
Al,II,835.923,835.92,5.0,4750000.0,121483.5,133443.08
Al,II,835.9492,835.949,50.0,37900000.0,121483.92,133443.08
Al,II,,836.296,,187000.0,121483.5,133437.71
Al,II,836.3251,836.325,5.0,6640000.0,121483.92,133437.71
Al,II,836.3469,836.348,50.0,35800000.0,121484.252,133437.71
Al,II,864.0705,864.07,100.0,30000000.0,95350.6,106920.56
Al,II,867.106,,5.0,,133437.71,144967.1
Al,II,867.121,867.11,,5520000.0,133437.71,144967.1
Al,II,867.128,,10.0,,133437.71,144967.1
Al,II,,867.514,,483000.0,133443.08,144967.1
Al,II,,867.514,,5620000.0,133443.08,144967.1
Al,II,,868.041,,7340.0,133450.07,144967.1
Al,II,,868.041,,375000.0,133450.07,144967.1
Al,II,,868.041,,5990000.0,133450.07,144967.1
Al,II,,880.303,,1650000.0,134919.4,146276.0
Al,II,,892.234,,616.0,133437.71,144642.45
Al,II,,892.256,,30700.0,133437.71,144642.18
Al,II,,892.27,,275000.0,133437.71,144642.0
Al,II,,892.662,,21900.0,133443.08,144642.45
Al,II,,892.684,,245000.0,133443.08,144642.18
Al,II,,893.22,,252000.0,133450.07,144642.45
Al,II,,894.512,,558000.0,135012.285,146188.5
Al,II,,894.785,,418000.0,135015.701,146188.5
Al,II,,894.785,,754000.0,135015.701,146188.5
Al,II,,895.268,,1000000.0,135022.127,146188.9
Al,II,,895.3,,27900.0,135022.127,146188.5
Al,II,,895.3,,250000.0,135022.127,146188.5
Al,II,,912.614,,,132215.517,143170.04
Al,II,,919.873,,3420000.0,133916.368,144784.45
Al,II,,928.663,,64600000.0,123418.48,134183.7
Al,II,,928.833,,5660000.0,123420.45,134183.7
Al,II,,928.833,,66100000.0,123420.45,134183.7
Al,II,,929.084,,86200.0,123423.36,134183.7
Al,II,,929.084,,4400000.0,123423.36,134183.7
Al,II,,929.084,,70100000.0,123423.36,134183.7
Al,II,,933.172,,71500000.0,123470.5,134183.7
Al,II,,955.682,,1910000.0,132822.89,143283.75
Al,II,,956.67,,1690000.0,132822.8,143272.86
Al,II,,956.678,,212000.0,132822.89,143272.86
Al,II,,957.054,,387000.0,123470.5,133916.368
Al,II,,957.314,,296000.0,132822.8,143265.83
Al,II,,957.322,,8360.0,132822.89,143265.83
Al,II,,957.328,,1600000.0,132822.95,143265.83
