element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,472.4662,472.46617,15.0,,17540.188,38699.805
Ti,I,473.1165,473.11644,160.0,,17540.188,38670.723
Ti,I,473.3421,473.34213,100.0,,17423.856,38544.316
Ti,I,473.467,473.467,61.0,,18037.213,39152.103
Ti,I,474.2108,474.21061,54.0,,17369.529,38451.309
Ti,I,474.22953,474.23016,,3200000.0,11776.812,32857.723
Ti,I,474.2789,474.27892,870.0,53000000.0,18037.213,39115.957
Ti,I,474.7261,474.72571,17.0,,8602.3441,29661.25
Ti,I,474.7673,474.76737,76.0,,18141.265,39198.323
Ti,I,475.438,475.43581,1.0,,17423.856,38451.309
Ti,I,475.8118,475.81178,1600.0,71300000.0,18141.265,39152.103
Ti,I,475.89,475.89013,100.0,180000.0,6742.756,27750.135
Ti,I,475.9269,475.92697,1800.0,74000000.0,18192.57,39198.323
Ti,I,476.6318,476.63177,79.0,,18141.265,39115.957
Ti,I,476.9767,476.9765,81.0,,18192.57,39152.103
Ti,I,477.1096,477.1099,61.0,140000.0,6661.006,27614.679
Ti,I,477.8255,477.82547,240.0,20000000.0,18037.213,38959.507
Ti,I,478.1711,478.17106,170.0,290000.0,6842.962,27750.135
Ti,I,478.3306,478.33021,17.0,62000.0,6598.765,27498.982
Ti,I,478.7634,478.76352,13.0,,6598.765,27480.066
Ti,I,478.9788,478.97864,25.0,45000.0,6742.756,27614.679
Ti,I,479.148,479.14792,15.0,,18287.554,39152.103
Ti,I,479.2251,479.22494,12.0,,6556.833,27418.029
Ti,I,479.2483,479.24823,280.0,,18825.782,39685.964
Ti,I,479.6211,479.62071,120.0,,18818.099,39662.081
Ti,I,479.7975,479.79757,94.0,,18825.782,39662.081
Ti,I,479.9795,479.97946,480.0,,18287.554,39115.957
Ti,I,480.1908,480.19016,24.0,,6598.765,27418.029
Ti,I,480.1954,480.19486,17.0,,6661.006,27480.066
Ti,I,480.5415,480.54144,510.0,58000000.0,18911.394,39715.439
Ti,I,480.6758,480.67584,25.0,,6556.833,27355.061
Ti,I,480.8526,480.85261,120.0,,21739.707,42530.2894
Ti,I,481.1065,481.10679,75.0,,21588.495,42368.0934
Ti,I,481.2229,481.22324,95.0,,18911.394,39685.964
Ti,I,481.2892,481.28934,7.0,11000.0,6842.962,27614.679
Ti,I,481.6469,481.64692,,,6598.765,27355.061
Ti,I,481.9028,481.90267,43.0,,21469.488,42214.7689
