element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Cu,I,364.5232,364.5224,250.0,,45879.32,73304.66
Cu,I,364.8383,364.8385,125.0,,43726.24,71127.82
Cu,I,365.0855,365.0845,5.0,,44544.16,71927.28
Cu,I,365.234,365.2333,,,43726.24,71098.2
Cu,I,365.4243,365.4241,200.0,,30535.324,57892.995
Cu,I,365.5859,365.5869,,,43514.01,70859.5
Cu,I,365.6785,365.6769,,,44544.16,71882.92
Cu,I,365.9353,365.9353,,,45879.32,73198.77
Cu,I,366.408,366.411,,,45820.94,73104.9
Cu,I,366.5735,366.5737,,,43726.24,70998.12
Cu,I,367.1953,367.1971,,,45879.32,73104.9
Cu,I,367.6878,367.6869,,,44915.68,72104.99
Cu,I,368.3,368.306,,,46172.89,73316.49
Cu,I,368.4672,368.4667,450.0,,46172.89,73304.66
Cu,I,368.493,368.4931,200.0,,44963.26,72093.09
Cu,I,368.7438,368.7446,400.0,,30783.697,57895.024
Cu,I,368.7708,368.7722,40.0,,30783.697,57892.995
Cu,I,369.5358,369.532,,,44963.26,72016.82
Cu,I,369.9097,369.9104,,,46172.89,73198.77
Cu,I,370.0536,370.0535,,,44963.26,71978.69
Cu,I,370.107,370.106,,,44915.68,71927.28
Cu,I,370.712,370.715,,,44915.68,71882.92
Cu,I,371.2009,371.1998,,,46172.89,73104.9
Cu,I,372.0771,372.0763,150.0,,13245.443,40114.01
Cu,I,372.1666,372.1685,,,44406.32,71268.23
Cu,I,373.418,373.4204,,,44406.32,71178.18
Cu,I,374.1242,374.1241,,,44406.32,71127.82
Cu,I,374.3363,374.3369,,,46598.35,73304.66
Cu,I,374.5356,374.539,,,44406.32,71098.2
Cu,I,375.3519,375.353,8.0,,44544.16,71178.18
Cu,I,375.8296,375.827,5.0,,46598.35,73198.77
Cu,I,375.9492,375.9489,60.0,,44406.32,70998.12
Cu,I,376.4837,376.4836,,,44544.16,71098.2
Cu,I,377.1904,377.1888,,,46598.35,73102.74
Cu,I,377.9067,377.9079,,,44544.16,70998.12
Cu,I,378.0045,378.0066,,,44406.32,70853.37
Cu,I,378.549,378.55,,,41562.93,67972.02
Cu,I,379.7245,379.7259,8.0,,44963.26,71290.57
Cu,I,379.988,379.9871,,,44544.16,70853.37
Cu,I,380.0502,380.0484,,,44963.26,71268.23
Cu,I,380.307,380.322,,,55027.762,81313.82
Cu,I,380.349,380.351,,,45820.94,72104.99
Cu,I,380.5232,380.5229,,,45879.32,72151.49
Cu,I,381.195,381.1976,,,45879.32,72104.99
Cu,I,381.3542,381.3539,10.0,,44963.26,71178.18
Cu,I,381.749,381.7509,5.0,,45879.32,72066.98
Cu,I,382.0884,382.0879,60.0,,44963.26,71127.82
Cu,I,382.248,382.253,,,49382.945,75536.19
Cu,I,382.5047,382.50471,,,30535.324,56671.377
Cu,I,383.574,383.566,,,49382.945,75446.67
Cu,I,383.67,383.662,,,49382.945,75440.18
Cu,I,383.67,383.666,,,49383.264,75440.18
Cu,I,383.7976,383.7983,5.0,,45879.32,71927.28
Cu,I,384.451,384.4531,,,45879.32,71882.92
Cu,I,384.8256,384.8275,,,46172.89,72151.19
Cu,I,386.0472,386.047,600.0,,44963.26,70859.5
Cu,I,386.0808,386.079,5.0,,46172.89,72066.98
Cu,I,386.1747,386.17464,250.0,,30783.697,56671.377
Cu,I,386.2781,386.281,,,49382.945,75263.5
Cu,I,388.1714,388.1733,5.0,,46172.89,71927.28
Cu,I,388.592,388.5938,,,49382.945,75109.47
Cu,I,388.592,388.599,,,49383.264,75109.47
Cu,I,388.84,388.843,,,46172.89,71882.92
Cu,I,389.922,389.9214,,,39018.69,64657.62
Cu,I,391.2335,391.2351,,,46598.35,72151.19
Cu,I,392.1267,392.1267,5.0,,46598.35,72093.09
Cu,I,392.5274,392.5287,8.0,,46598.35,72066.98
Cu,I,393.3027,393.3034,5.0,,46598.35,72016.82
Cu,I,394.6938,394.6938,3.0,,46598.35,71927.28
Cu,I,395.1616,395.1629,2.0,,45879.32,71178.18
Cu,I,396.416,396.4162,,,45879.32,71098.2
Cu,I,397.57,397.566,,,40114.01,65259.93
Cu,I,397.9954,397.9956,5.0,,45879.32,70998.12
Cu,I,399.3692,399.3689,,,45820.94,70853.37
Cu,I,399.8018,399.8023,3.0,,46172.89,71178.18
Cu,I,400.3028,400.3025,15.0,,45879.32,70853.37
Cu,I,401.0043,401.007,,,49382.945,74313.1
Cu,I,401.0836,401.0852,,,46172.89,71098.2
Cu,I,401.58,401.59,,,30535.324,55429.3199
Cu,I,402.2629,402.26286,1250.0,19000000.0,30535.324,55387.667
Cu,I,402.7026,402.7022,10.0,,46172.89,70998.12
Cu,I,405.0617,405.064,,,46172.89,70853.37
Cu,I,405.238,405.2381,2.0,,46598.35,71268.23
Cu,I,405.638,405.637,,,30783.697,55429.3199
Cu,I,405.678,405.686,,,30783.697,55426.3543
Cu,I,406.2641,406.2638,2000.0,21000000.0,30783.697,55391.297
Cu,I,406.3238,406.32372,650.0,,30783.697,55387.667
Cu,I,406.953,406.9524,,,39018.69,63584.65
Cu,I,407.3224,407.323,,,40114.01,64657.62
Cu,I,407.5572,407.5578,50.0,,46598.35,71127.82
Cu,I,408.0534,408.051,,,46598.35,71098.2
Cu,I,409.7215,409.724,,,46598.35,70998.12
Cu,I,410.4218,410.4212,25.0,,40114.01,64472.35
Cu,I,411.14,411.133,,,40943.78,65259.93
Cu,I,412.174,412.17,10.0,,46598.35,70853.37
Cu,I,412.3287,412.3266,,,43726.24,67972.02
Cu,I,417.7758,417.7753,,,39018.69,62948.26
Cu,I,421.88,421.876,,,41562.93,65259.93
Cu,I,423.09,423.096,,,43514.01,67142.68
Cu,I,424.226,424.2261,,,44406.32,67972.02
Cu,I,424.8956,424.8956,150.0,19500000.0,40943.78,64472.35
Cu,I,425.339,425.337,,,41153.47,64657.62
Cu,I,425.9401,425.944,,,40114.01,63584.65
Cu,I,426.7204,426.7221,,,44544.16,67972.02
Cu,I,427.5107,427.5108,950.0,34500000.0,39018.69,62403.332
Cu,I,432.868,432.878,,,41562.93,64657.62
Cu,I,433.6,433.598,,,44915.68,67972.02
Cu,I,435.474,435.468,,,42302.58,65259.93
Cu,I,437.82,437.816,,,40114.01,62948.26
Cu,I,439.7,439.7006,,,44406.32,67142.68
Cu,I,441.554,441.5551,,,40943.78,63584.65
Cu,I,442.381,442.383,,,44544.16,67142.68
Cu,I,448.035,448.0349,500.0,3000000.0,30535.324,52848.751
Cu,I,450.735,450.742,,,44963.26,67142.68
Cu,I,450.9374,450.9382,400.0,27500000.0,42302.58,64472.35
Cu,I,451.3192,451.3187,,,45820.94,67972.02
Cu,I,452.5112,452.5113,,,45879.32,67972.02
Cu,I,453.0785,453.0783,800.0,8400000.0,30783.697,52848.751
Cu,I,453.9695,453.9699,,21200000.0,41562.93,63584.65
Cu,I,458.697,458.6967,,32000000.0,41153.47,62948.26
Cu,I,464.258,464.2586,,,43726.24,65259.93
Cu,I,465.1124,465.1122,2000.0,38000000.0,40909.16,62403.332
Cu,I,467.472,467.479,,,41562.93,62948.26
Cu,I,467.734,467.7344,,,46598.35,67972.02
Cu,I,469.749,469.7477,,,42302.58,63584.65
Cu,I,470.171,470.161,,,45879.32,67142.68
Cu,I,470.4594,470.4597,450.0,5500000.0,41153.47,62403.332
Cu,I,476.749,476.743,,,46172.89,67142.68
Cu,I,477.622,477.618,,,43726.24,64657.62
Cu,I,479.4,479.399,,,44406.32,65259.93
Cu,I,479.7042,479.7031,20.0,,41562.93,62403.332
Cu,I,484.229,484.2275,,,42302.58,62948.26
Cu,I,486.61,486.616,,,46598.35,67142.68
Cu,I,493.669,493.658,,,44406.32,64657.62
Cu,I,501.6611,501.6618,400.0,,44544.16,64472.35
Cu,I,503.436,503.425,,,43726.24,63584.65
Cu,I,507.6173,507.6181,,,44963.26,64657.62
Cu,I,510.5541,510.5548,1500.0,2000000.0,11202.618,30783.697
Cu,I,511.1913,511.192,300.0,,44915.68,64472.35
Cu,I,511.549,511.551,10.0,,56029.89,75572.84
Cu,I,514.27,514.287,,,45820.94,65259.93
Cu,I,514.412,514.4122,,,43514.01,62948.26
Cu,I,515.3235,515.3238,2000.0,60000000.0,30535.324,49935.195
Cu,I,515.836,515.836,,,45879.32,65259.93
Cu,I,517.56,517.56,,,56029.89,75345.94
Cu,I,520.087,520.092,,,43726.24,62948.26
Cu,I,521.278,521.2767,,,44406.32,63584.65
Cu,I,521.8202,521.8202,2500.0,75000000.0,30783.697,49942.051
Cu,I,522.007,522.007,500.0,15000000.0,30783.697,49935.195
Cu,I,523.765,523.77,,,46172.89,65259.93
Cu,I,525.052,525.0504,,,44544.16,63584.65
Cu,I,528.353,528.3543,5.0,,56651.41,75572.84
Cu,I,529.2517,529.2524,1650.0,10900000.0,43514.01,62403.332
Cu,I,530.417,530.414,,,30535.324,49383.264
Cu,I,530.417,530.423,,,30535.324,49382.945
Cu,I,532.08,532.085,,,56651.41,75440.18
Cu,I,532.378,532.381,,,45879.32,64657.62
Cu,I,535.2666,535.2664,300.0,,43726.24,62403.332
Cu,I,535.495,535.499,,,44915.68,63584.65
Cu,I,535.733,535.711,,,46598.35,65259.93
Cu,I,536.003,536.0034,200.0,,45820.94,64472.35
Cu,I,537.128,537.136,,,56651.41,75263.5
Cu,I,537.52,537.497,,,30783.697,49383.264
Cu,I,537.52,537.507,,,30783.697,49382.945
Cu,I,537.6867,537.6864,5.0,,45879.32,64472.35
Cu,I,537.816,537.81,,,49383.264,67972.02
Cu,I,539.162,539.168,,,44406.32,62948.26
Cu,I,539.8408,539.8411,,,56651.41,75170.23
Cu,I,540.834,540.837,,,46172.89,64657.62
Cu,I,543.205,543.2062,,,44544.16,62948.26
Cu,I,546.3138,546.3124,150.0,,46172.89,64472.35
Cu,I,553.002,553.03,,,55027.762,73104.9
Cu,I,553.578,553.5785,50.0,,46598.35,64657.62
Cu,I,555.4935,555.4935,100.0,,44406.32,62403.332
Cu,I,562.92,562.915,,,49382.945,67142.68
Cu,I,564.65,564.645,,,45879.32,63584.65
Cu,I,570.024,570.024,1500.0,240000.0,13245.443,30783.697
Cu,I,572.796,572.793,5.0,,58119.37,75572.84
Cu,I,573.2325,573.2331,75.0,,44963.26,62403.332
Cu,I,576.975,576.964,,,58119.37,75446.67
Cu,I,578.2132,578.2126,1500.0,1650000.0,13245.443,30535.324
Cu,I,583.126,583.128,,,58119.37,75263.5
Cu,I,585.11,585.08,,,58119.37,75206.3
Cu,I,585.694,585.697,,,45879.32,62948.26
Cu,I,593.475,593.474,,,58690.91,75536.19
Cu,I,596.659,596.644,,,58690.91,75446.67
Cu,I,603.233,603.239,,,58690.91,75263.5
Cu,I,612.773,612.796,,,54784.065,71098.2
Cu,I,616.57,616.578,,,54784.065,70998.12
Cu,I,622.111,622.119,,,54784.065,70853.71
Cu,I,622.366,622.369,4.0,,56029.89,72093.09
Cu,I,623.379,623.382,,,56029.89,72066.98
Cu,I,625.337,625.338,,,56029.89,72016.82
Cu,I,626.83,626.833,,,56029.89,71978.69
Cu,I,632.545,632.537,5.0,,46598.35,62403.332
Cu,I,635.809,635.821,,,56343.62,72066.98
Cu,I,637.33,637.349,1.0,,57419.24,73104.9
Cu,I,641.518,641.52,,,56343.62,71927.28
Cu,I,642.757,642.757,,,43137.229,58690.91
Cu,I,643.335,643.352,1.0,,56343.62,71882.92
Cu,I,647.42,647.419,10.0,,56651.41,72093.09
Cu,I,648.518,648.516,5.0,,56651.41,72066.98
Cu,I,650.614,650.633,0.0,,56651.41,72016.82
Cu,I,655.098,655.098,1.0,,56029.89,71290.57
Cu,I,656.554,656.53,,,43137.229,58364.66
Cu,I,658.354,658.35,,,58119.37,73304.66
Cu,I,659.968,659.958,,,56029.89,71178.18
Cu,I,662.161,662.16,,,56029.89,71127.82
Cu,I,662.967,662.973,,,58119.37,73198.77
Cu,I,663.47,663.461,,,56029.89,71098.2
Cu,I,667.223,667.222,10.0,,58119.37,73102.74
Cu,I,674.142,674.14,100.0,,56029.89,70859.5
Cu,I,674.929,674.97,,,43137.229,57948.568
Cu,I,677.564,677.569,,,56343.62,71098.2
Cu,I,682.186,682.196,,,56343.62,70998.12
Cu,I,683.546,683.545,,,58690.91,73316.49
Cu,I,684.099,684.098,,,58690.91,73304.66
Cu,I,688.194,688.1944,10.0,,56651.41,71178.18
Cu,I,688.992,688.986,,,56343.62,70853.71
Cu,I,689.09,689.083,,,57419.24,71927.28
Cu,I,689.09,689.091,,,58690.91,73198.77
Cu,I,690.594,690.588,100.0,,56651.41,71127.82
Cu,I,692.006,692.0044,,,56651.41,71098.2
Cu,I,693.582,693.579,,,58690.91,73104.9
Cu,I,696.834,696.832,5.0,,56651.41,70998.12
Cu,I,700.005,699.988,,,43137.229,57419.24
Cu,I,703.937,703.934,,,56651.41,70853.37
Cu,I,703.937,703.947,,,49382.945,63584.65
Cu,I,703.937,703.963,,,49383.264,63584.65
Cu,I,712.466,712.47,,,58119.37,72151.19
Cu,I,715.429,715.432,5.0,,58119.37,72093.09
Cu,I,719.356,719.358,,,58119.37,72016.82
Cu,I,742.72,742.722,,,58690.91,72151.19
Cu,I,745.25,745.28,,,58690.91,72104.99
Cu,I,757.009,757.001,,,43137.229,56343.62
Cu,I,793.313,793.3126,1500.0,,30535.324,43137.229
Cu,I,800.621,800.6,4.0,,58690.91,71178.18
Cu,I,809.2634,809.2626,2000.0,,30783.697,43137.229
Cu,I,840.815,840.77,,,43137.229,55027.762
Cu,I,858.4,858.37,,,43137.229,54784.065
Cu,I,883.13,883.102,1.0,,56651.41,67972.02
Cu,I,899.62,899.617,,,56029.89,67142.68
Cu,I,921.375,921.369,0.0,,45820.94,56671.377
Cu,I,925.68,925.75,,,56343.62,67142.68
Cu,I,926.354,926.353,3.0,,45879.32,56671.377
Cu,I,947.24,947.36,,,57419.24,67972.02
Cu,I,953.03,952.91,,,56651.41,67142.68
