element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,I,,399.06,,430000.0,30354.21,55406.0
Mn,I,,399.1611,,21000000.0,30411.74,55457.2
Mn,I,,399.3839,,4400000.0,30425.71,55457.2
Mn,I,,399.6083,,4100000.0,34463.37,59480.8
Mn,I,,399.9575,,390000.0,34343.9,59339.49
Mn,I,,400.105,,2400000.0,30419.61,55406.0
Mn,I,,400.202,,3600000.0,30425.71,55406.0
Mn,I,,400.326,,11000000.0,37420.24,62392.82
Mn,I,,400.7036,,2200000.0,30419.61,55368.66
Mn,I,,400.8016,,4600000.0,30425.71,55368.66
Mn,I,,401.1567,,8200000.0,34463.37,59384.24
Mn,I,,401.19,,23000000.0,41230.3,66149.1
Mn,I,,401.6675,,2400000.0,34938.7,59827.88
Mn,I,401.81,401.81,1500.0,25400000.0,17052.29,41932.64
Mn,I,,402.0068,,4900000.0,30411.74,55279.91
Mn,I,,402.1341,,1400000.0,30419.61,55279.91
Mn,I,,402.594,,1900000.0,30354.21,55186.1
Mn,I,402.644,402.6433,150.0,8900000.0,25265.74,50094.6
Mn,I,,402.859,,380000.0,25265.74,50081.31
Mn,I,403.076,403.0753,27000.0,17000000.0,0.0,24802.25
Mn,I,,403.1789,,7300000.0,25285.43,50081.31
Mn,I,403.307,403.3062,19000.0,16500000.0,0.0,24788.05
Mn,I,403.449,403.4483,11000.0,15800000.0,0.0,24779.32
Mn,I,403.573,,1500.0,,,
Mn,I,403.873,403.8723,55.0,4700000.0,30354.21,55107.52
Mn,I,404.136,404.1355,5600.0,78700000.0,17052.29,41789.48
Mn,I,404.513,,,,,
Mn,I,404.521,,,,,
Mn,I,404.876,404.8743,1100.0,75000000.0,17451.52,42143.57
Mn,I,404.9,,80.0,,,
Mn,I,405.173,,55.0,,,
Mn,I,405.247,405.2472,65.0,38000000.0,35114.98,59784.31
Mn,I,405.521,,150.0,,,
Mn,I,405.554,405.5544,1900.0,43100000.0,17282.0,41932.64
Mn,I,405.795,,210.0,,,
Mn,I,405.893,405.893,1100.0,72500000.0,17568.48,42198.56
Mn,I,405.939,405.9388,150.0,14000000.0,24788.05,49415.35
Mn,I,406.174,406.173,730.0,19000000.0,24802.25,49415.35
Mn,I,406.353,406.3528,730.0,16900000.0,17451.52,42053.73
Mn,I,406.508,406.5071,80.0,25000000.0,34250.52,58843.39
Mn,I,,406.635,,22000000.0,41031.48,65616.6
Mn,I,406.8,406.8012,80.0,1400000.0,17568.48,42143.57
Mn,I,407.028,407.0278,290.0,23000000.0,17637.15,42198.56
Mn,I,,407.3999,,5800000.0,34845.26,59384.24
Mn,I,,407.5251,,6900000.0,34938.7,59470.14
Mn,I,407.924,407.9412,730.0,38000000.0,17637.15,42143.57
Mn,I,407.942,,730.0,,,
Mn,I,408.294,408.2939,1100.0,29500000.0,17568.48,42053.73
Mn,I,408.363,408.3628,1100.0,28000000.0,17451.52,41932.64
Mn,I,,408.5467,,1500000.0,38669.6,63139.7
Mn,I,,408.8558,,4600000.0,43053.3,67504.9
Mn,I,408.994,408.9931,65.0,17000000.0,34423.27,58866.66
Mn,I,,409.0594,,5800000.0,35041.37,59480.8
Mn,I,,409.2379,,14000000.0,35041.37,59470.14
Mn,I,,409.4045,,7600000.0,41230.3,
Mn,I,,409.663,,2500000.0,37630.62,62034.04
Mn,I,,409.951,,11000000.0,41230.3,65616.6
Mn,I,410.536,410.538,55.0,17000000.0,34938.7,59290.11
Mn,I,,410.7865,,9700000.0,37148.66,61485.34
Mn,I,411.09,,200.0,,,
Mn,I,,411.3867,,15000000.0,35114.98,59416.15
Mn,I,,411.4384,,15000000.0,35041.37,59339.49
Mn,I,,411.6502,,12000000.0,37789.93,62075.55
Mn,I,,411.8993,,1100000.0,27281.85,51552.78
